BWAY-0192,42.3658635791,-71.0923590953
BWAY-0194,42.3658873714,-71.0924213482
BWAY-0196,42.3659115375,-71.0924845794
BWAY-0198,42.3659363698,-71.092549934
BWAY-0201,42.365926789,-71.0922429781
BWAY-0203,42.3659529533,-71.0923086201
BWAY-0205,42.3661655045,-71.0928804171
BWAY-0207,42.3661909977,-71.0929426226
BWAY-0209,42.3662295924,-71.0930044293
BWAY-0211,42.3662562569,-71.0930719744
BWAY-0200,42.3660470236,-71.0928285607
BWAY-0202,42.3660740485,-71.0928971023
BWAY-0204,42.3660995503,-71.0929617684
BWAY-0206,42.366121674,-71.0930178344
BWAY-0208,42.3661431469,-71.093072258
BWAY-0210,42.3661670987,-71.0931331783
BWAY-0212,42.3661935848,-71.0932007431
BWAY-0214,42.366221857,-71.0932728848
BWAY-0216,42.3662502121,-71.0933452111
BWAY-0276,42.3679206987,-71.0975897785
BWAY-0278,42.367947433,-71.097658437
BWAY-0344,42.3702798553,-71.1035651292
BWAY-0342,42.3702534194,-71.1034984066
BWAY-0340,42.3702266374,-71.1034307981
BWAY-0350,42.3703504471,-71.1037444434
BWAY-0352,42.3703756375,-71.1038081025
BWAY-0354,42.3704668331,-71.1040381161
BWAY-0356,42.3704916928,-71.1041014074
BWAY-0358,42.3705147191,-71.1041622308
BWAY-0364,42.3706427368,-71.1044832353
BWAY-0366,42.370667941,-71.1045470429
BWAY-0420,42.3726078798,-71.1094587745
BWAY-0443,42.3733124032,-71.1109598245
BWAY-0445,42.3733396945,-71.1110292312
BWAY-0447,42.3733692416,-71.1111043972
BWAY-0449,42.3733976539,-71.1111766838
BWAY-0451,42.3734268411,-71.1112509455
BWAY-0453,42.3734556823,-71.1113243212
BWAY-0455,42.3734837484,-71.1113957034
BWAY-0470,42.3741174,-71.1132655719
BWAY-0472,42.3741414071,-71.1133175881
BWAY-0474,42.3741683291,-71.1133714185
BWAY-0476,42.3741984255,-71.1134267654
BWAY-0461,42.3740979898,-71.1130016187
BWAY-0463,42.3741354751,-71.1130631745
BWAY-0465,42.374171097,-71.1131173217
BWAY-0467,42.3741992365,-71.1131823395
BWAY-0469,42.3742284963,-71.1132499967
BWAY-0475,42.3743231099,-71.1134289825
HAMP-0030,42.3660164293,-71.091509657
HAMP-0028,42.3659772921,-71.0914614352
HAMP-0026,42.3658926108,-71.091357466
HAMP-0024,42.3658515337,-71.0913077583
HAMP-0022,42.3658110632,-71.0912588978
HAMP-0020,42.3657714884,-71.0912111231
HAMP-0018,42.36573314,-71.0911648393
HAMP-0027,42.3659798253,-71.0912862259
HAMP-0025,42.3659384456,-71.0912363351
HAMP-0023,42.3658964215,-71.0911865595
HAMP-0021,42.3658565192,-71.0911393051
HAMP-0019,42.3658064238,-71.091119388
HAMP-0032,42.366368952,-71.0919399352
HAMP-0034,42.3664129092,-71.091993233
HAMP-0036,42.366515788,-71.0921179382
HAMP-0038,42.3665554734,-71.0921660463
HAMP-0040,42.3665987828,-71.092218553
HAMP-0039,42.3665752681,-71.092014092
HAMP-0037,42.3665332804,-71.091962872
HAMP-0035,42.3664837435,-71.0919224319
HAMP-0041,42.3666571899,-71.0921138996
HAMP-0043,42.3666991221,-71.0921649351
HAMP-0045,42.3667406821,-71.0922155105
HAMP-0047,42.3667820769,-71.092265902
HAMP-0046,42.3668098049,-71.0924747031
HAMP-0044,42.3667642345,-71.0924190838
HAMP-0042,42.3667250866,-71.092371638
HAMP-0050,42.3669609328,-71.0926599523
HAMP-0056,42.3670981907,-71.0928263085
HAMP-0058,42.3671367614,-71.0928735736
HAMP-0060,42.3671765172,-71.0929222742
HAMP-0062,42.3672186295,-71.09297392
HAMP-0064,42.3672596423,-71.0930250365
HAMP-0180,42.3724942917,-71.0994011428
HAMP-0182,42.3725346638,-71.0994503474
HAMP-0184,42.3725776536,-71.0995026995
HAMP-0186,42.3726275054,-71.0995634275
HAMP-0188,42.3726754832,-71.0996218729
HAMP-0190,42.3727158825,-71.099671059
HAMP-0185,42.3726841755,-71.0994939204
HAMP-0187,42.3727464832,-71.0995303852
HAMP-0189,42.3728640861,-71.0996738587
HAMP-0191,42.372901757,-71.0997196576
HAMP-0193,42.372940227,-71.0997664322
HAMP-0196,42.3729960506,-71.1000136225
HAMP-0198,42.3730475581,-71.1000770979
HAMP-0200,42.3730940373,-71.1001347394
HAMP-0202,42.3731376645,-71.1001889573
HAMP-0211,42.3732781957,-71.1001791501
HAMP-0209,42.373229268,-71.100119692
HAMP-0236,42.3740889967,-71.1013440387
HAMP-0238,42.3741349197,-71.1013997426
HAMP-0240,42.3741798782,-71.1014542685
HAMP-0242,42.3742192842,-71.1015020939
HAMP-0244,42.3742579462,-71.1015490359
HAMP-0246,42.3742976828,-71.101597285
HAMP-0250,42.3743782583,-71.1016951086
HAMP-0247,42.3741784193,-71.101314368
HAMP-0249,42.3742349682,-71.1013441548
BRAT-0214,42.3763545057,-71.1263133364
BRAT-0212,42.3763382154,-71.126244447
BRAT-0210,42.3763217715,-71.1261747814
BRAT-0208,42.3763051603,-71.1261042656
BRAT-0206,42.3762885767,-71.1260338421
BRAT-0204,42.3762722287,-71.125964139
BRAT-0202,42.3762557407,-71.1258935855
BRAT-0200,42.3762392387,-71.1258229767
BRAT-0110,42.3758019761,-71.1242208097
BRAT-0108,42.3757814542,-71.1241589598
BRAT-0106,42.3757605582,-71.1240959834
BRAT-0104,42.3757380682,-71.1240280943
BRAT-0102,42.3757153839,-71.1239595403
BRAT-0100,42.3756937943,-71.1238943106
BRAT-0098,42.3756719277,-71.1238282869
BRAT-0099,42.3758562536,-71.1241325348
BRAT-0097,42.3758433571,-71.1240571683
BRAT-0095,42.3758201739,-71.1239870812
BRAT-0093,42.37576019,-71.1238448416
BRAT-0091,42.3757478504,-71.1237719885
BRAT-0083,42.3756638404,-71.1235202529
BRAT-0085,42.3756857708,-71.1235847773
BRAT-0087,42.3757075933,-71.1236498574
BRAT-0089,42.3757281305,-71.1237120956
BRAT-0096,42.3756103743,-71.1236467165
BRAT-0094,42.3755895528,-71.123585646
BRAT-0092,42.3755660858,-71.1235169489
BRAT-0084,42.3754562471,-71.1232590952
BRAT-0086,42.3754953836,-71.1233196123
BRAT-0088,42.3755196545,-71.123382346
BRAT-0090,42.3755438362,-71.1234513534
BRAT-0067,42.3753112907,-71.122806637
BRAT-0069,42.3753434502,-71.1228565553
BRAT-0071,42.3753755506,-71.1229093606
BRAT-0073,42.3754080013,-71.1229644214
BRAT-0075,42.3754414461,-71.1230213824
BRAT-0077,42.3754751427,-71.1230798037
BRAT-0079,42.3755073258,-71.1231369573
BRAT-0081,42.3755376752,-71.1231955838
BRAT-0082,42.3753492274,-71.1230410287
BRAT-0080,42.375314818,-71.1229869602
BRAT-0078,42.3752689431,-71.1229176201
BRAT-0076,42.3752429462,-71.1228767508
BRAT-0074,42.3752051366,-71.1228192795
BRAT-0072,42.3751711647,-71.1227731656
BRAT-0070,42.3751305374,-71.1227225579
BRAT-0068,42.3750884694,-71.1226719218
BRAT-0066,42.3750434935,-71.1226173802
BRAT-0064,42.3749976386,-71.1225625664
BRAT-0065,42.3751485169,-71.1225863138
BRAT-0063,42.3751115189,-71.1225420686
BRAT-0061,42.3750723076,-71.1224965228
BRAT-0059,42.3747996884,-71.1221802094
BRAT-0047,42.3745417614,-71.1219093683
BRAT-0049,42.3745819814,-71.1219611802
BRAT-0051,42.3746347381,-71.1219910083
BRAT-0053,42.3746692373,-71.1220471845
BRAT-0055,42.3747162553,-71.1220842451
BRAT-0057,42.3747514539,-71.1221445253
BRAT-0058,42.3747256862,-71.1222486917
BRAT-0056,42.3746825743,-71.1221978034
BRAT-0054,42.3746074207,-71.122128769
BRAT-0052,42.3745867891,-71.122088146
BRAT-0050,42.3744521981,-71.121968784
BRAT-0048,42.3744059931,-71.1219286101
BRAT-0046,42.3743597881,-71.1218884362
BRAT-0045,42.3743715013,-71.1217620383
BRAT-0043,42.3743251557,-71.1217208476
BRAT-0041,42.3742042815,-71.1216172074
BRAT-0039,42.3741491378,-71.1215875422
BRAT-0037,42.3741050612,-71.1215312389
BRAT-0035,42.3737957787,-71.1212608219
BRAT-0033,42.3737538102,-71.1212239728
BRAT-0031,42.3737130398,-71.1211884303
BRAT-0029,42.3736518002,-71.1211534175
BRAT-0040,42.3739101075,-71.121497544
BRAT-0038,42.373869391,-71.1214617048
BRAT-0036,42.3737128119,-71.1213234181
PLY-0072,42.369898434,-71.1179275749
PLY-0070,42.3699470717,-71.1178983611
PLY-0068,42.3700001186,-71.1178664932
PLY-0066,42.3700477978,-71.1178378587
PLY-0064,42.3700808921,-71.117817435
PLY-0062,42.3701530616,-71.1177721293
PLY-0038,42.370926176,-71.1173095965
PLY-0040,42.3708761144,-71.1173396894
PLY-0042,42.3708019531,-71.1173842496
PLY-0044,42.3707710891,-71.1174028099
PLY-0046,42.3707196992,-71.1174336693
PLY-0048,42.3706686791,-71.1174643415
PLY-0036,42.3709792226,-71.1172777091
PLY-0050,42.370617659,-71.1174950136
PLY-0052,42.3705692541,-71.1175240786
PLY-0054,42.3705195485,-71.117553947
PLY-0056,42.3704586282,-71.1175905443
PLY-0058,42.3704193988,-71.1176144469
PLY-0060,42.3703540995,-71.1176544936
PLY-0034,42.3710342958,-71.1172445882
PLY-0026,42.3713149346,-71.1170762678
PLY-0028,42.3712708293,-71.1171026985
PLY-0030,42.3712184808,-71.1171341009
PLY-0032,42.3711700759,-71.1171631294
BOW-0001,42.3721762176,-71.1157269016
BOW-0003,42.3721369424,-71.1157410919
BOW-0005,42.3720945934,-71.1157387032
BOW-0007,42.3720503685,-71.1157128265
BOW-0013,42.3717513694,-71.1156333577
BOW-0011,42.3718328186,-71.1156554369
BOW-0009,42.3718934355,-71.1156719437
BOW-0023,42.3714783591,-71.1158996699
BOW-0021,42.3715311255,-71.1158209508
BOW-0019,42.3715664441,-71.1157682608
BOW-0017,42.3715863493,-71.11573859
DEW-0002,42.3709099369,-71.1161830191
BOW-0015,42.3716227383,-71.1156736626
BOW-0025,42.3714255144,-71.1160699992
BOW-0027,42.371454401,-71.1161497026
BOW-0029,42.3714732019,-71.1162248971
BOW-0031,42.3714911151,-71.1162972659
BOW-0033,42.3715086827,-71.1163688412
BOW-0035,42.3715260695,-71.116439696
BOW-0037,42.3715318749,-71.1165101771
BOW-0039,42.3715595717,-71.1165746228
BOW-0041,42.3715777445,-71.1166467127
BOW-0043,42.3715941431,-71.1167175552
BOW-0002,42.371387431,-71.1161247596
BOW-0004,42.3714052153,-71.1161954638
BOW-0006,42.3714139198,-71.1162301046
BOW-0008,42.3714407564,-71.1163368909
BOW-0014,42.3714908468,-71.1165418445
BOW-0016,42.3715075761,-71.1166130549
BOW-0018,42.3715247508,-71.116686224
BOW-0047,42.3716972858,-71.117139788
BOW-0049,42.3717136696,-71.117206264
BOW-0051,42.3717307768,-71.1172757147
BOW-0053,42.3717476338,-71.1173442233
BOW-0055,42.3717636213,-71.1174112014
BOW-0057,42.3717789615,-71.1174774804
BOW-0024,42.3716882677,-71.1173613281
BOW-0026,42.3716942342,-71.1174391172
BOW-0020,42.3716540765,-71.1172210943
BOW-0022,42.3716707673,-71.1172891227
DEW-0004,42.3708697063,-71.1162069473
DEW-0006,42.3706768789,-71.1163217263
DEW-0008,42.3706274458,-71.116350928
DEW-0010,42.3705767802,-71.1163808587
DEW-0014,42.370477558,-71.116439523
DEW-0012,42.3705070807,-71.1164220066
DEW-0016,42.3704295779,-71.1164683456
DEW-0001,42.3706978211,-71.1163643229
DEW-0003,42.3706853046,-71.1163879533
DEW-0005,42.3705534402,-71.1164503127
DEW-0007,42.3705359668,-71.1164768965
DEW-0009,42.3704779625,-71.1165114603
DEW-0011,42.3704304198,-71.1165397807
DEW-0013,42.3703767151,-71.1165717834
DEW-0015,42.3703230105,-71.1166037861
DEW-0017,42.3702672245,-71.1166370225
DEW-0019,42.3702118492,-71.1166699974
DEW-0021,42.370132949,-71.1167170104
DEW-0026,42.3700627219,-71.1166863141
DEW-0024,42.3701204259,-71.1166522151
DEW-0022,42.3701706808,-71.1166225278
DEW-0020,42.3702261392,-71.116589793
DEW-0018,42.3702534164,-71.116573678
DEW-0030,42.3697792189,-71.1168555013
DEW-0032,42.3697515179,-71.1168721181
DEW-0034,42.3697026612,-71.1169014079
DEW-0036,42.3696531471,-71.1169310718
DEW-0031,42.3696727199,-71.1169910318
DEW-0029,42.3697247123,-71.1169598358
DEW-0027,42.3697679002,-71.1169339478
PORT-0001,42.3622143935,-71.093779798
PORT-0003,42.3622981105,-71.0937667354
PORT-0005,42.3623540909,-71.0937592901
PORT-0007,42.3624121284,-71.0937515541
PORT-0009,42.3624406403,-71.0937479299
PORT-0011,42.3627232274,-71.093709465
PORT-0102,42.3637312565,-71.0931943587
PORT-0100,42.3636736905,-71.0932267543
PORT-0108,42.3640635466,-71.0930030472
PORT-0110,42.3641162232,-71.0929731433
PORT-0112,42.364169064,-71.0929431089
PORT-0126,42.3646831287,-71.0926491629
PORT-0124,42.3646347122,-71.0926770787
PORT-0122,42.3645782857,-71.0927096529
PORT-0120,42.3645179979,-71.092744435
PORT-0118,42.3644776733,-71.0927675807
PORT-0116,42.3644379095,-71.0927902603
PORT-0114,42.3643817145,-71.0928223332
JFK-0047,42.3716047992,-71.1210186142
JFK-0045,42.3716751012,-71.1209599444
JFK-0043,42.3717104444,-71.1209306822
JFK-0041,42.3717634115,-71.1208868263
JFK-0039,42.3718109189,-71.1208474993
JFK-0037,42.3718579201,-71.1208085639
JFK-0035,42.3718832473,-71.1207875772
JFK-0033,42.3719493091,-71.1207329475
JFK-0031,42.3720057516,-71.1206862393
JFK-0042,42.3717661086,-71.1207393935
JFK-0040,42.3718099486,-71.120702975
JFK-0038,42.3718631613,-71.1206587657
JFK-0036,42.3719075759,-71.120621881
JFK-0034,42.3719575184,-71.1205803927
JFK-0032,42.3719592972,-71.1205789203
JFK-0030,42.3720493281,-71.1205033856
JFK-0028,42.372278117,-71.1203126659
JFK-0026,42.3723204939,-71.1202778099
JFK-0024,42.3723618309,-71.1202438111
JFK-0022,42.37239909,-71.1202130935
JFK-0020,42.3724569002,-71.1201651181
JFK-0019,42.3726821198,-71.1201235385
JFK-0017,42.3727549787,-71.1200623533
JFK-0015,42.3728034692,-71.1200216314
JFK-0013,42.3728565296,-71.1199770887
JFK-0011,42.3729054168,-71.1199360312
JFK-0018,42.3728196086,-71.1198568144
JFK-0016,42.3728692474,-71.1198148457
JFK-0014,42.3728981183,-71.1197909318
JFK-0012,42.3729705707,-71.1197313398
JFK-0010,42.3730212943,-71.1196896603
JFK-0008,42.373042405,-71.1196549683
DUN-0006,42.373091793,-71.1188202244
DUN-0008,42.3730386864,-71.1188506871
DUN-0001,42.3729875646,-71.1189543202
DUN-0003,42.3729294852,-71.1189871072
CHU-SPACE14,42.3741334799,-71.1209282055
CHU-SPACE16,42.3741048433,-71.120998304
JMS-0001,42.3756863254,-71.1232763772
JMS-0003,42.3757342976,-71.1233032931
JMS-0005,42.3757841621,-71.1233257013
JMS-0007,42.3758407085,-71.1233355605
JMS-0009,42.3758900237,-71.1233577869
JMS-0011,42.3759353089,-71.1233937862
JMS-0013,42.375989093,-71.1234022742
APP-0002,42.3749865663,-71.1221529834
APP-0004,42.3750098527,-71.1221246436
APP-0006,42.3750692311,-71.1220526584
APP-0008,42.375091615,-71.1220252307
APP-0010,42.3751459753,-71.1219585121
APP-0012,42.3751883655,-71.1219066684
APP-0022,42.3754324998,-71.1216086747
APP-0024,42.3754777888,-71.1215538895
APP-0026,42.3755029845,-71.1215220776
APP-0028,42.3755431532,-71.1214706537
APP-0030,42.3756008973,-71.121398307
APP-0032,42.3756420271,-71.1213471178
FAR-0002,42.3745190074,-71.1216864731
FAR-0004,42.3745522042,-71.1216260988
FAR-0006,42.3745841463,-71.1215680635
FAR-0008,42.3746148064,-71.1215123488
FAR-0010,42.3746309819,-71.1214829228
MTA-0100,42.3732098539,-71.1226604256
MTA-0098,42.3731871009,-71.1225962791
MTA-0096,42.3731630749,-71.1225288651
BINY-0374,42.367628726,-71.0906755441
BINY-0372,42.3676064156,-71.0906058611
BINY-0370,42.3675842021,-71.0905364366
BINY-0368,42.3675618083,-71.0904664582
BINY-0376,42.3676496489,-71.090740888
BINY-0366,42.3675394144,-71.0903964799
BINY-0364,42.3675175194,-71.090327923
BINY-0362,42.3674966061,-71.0902614691
BINY-0360,42.3674763697,-71.090196343
BINY-0358,42.3674557586,-71.0901300168
BINY-0356,42.3674343562,-71.0900611239
BINY-0354,42.3674121729,-71.0899925506
BINY-0352,42.3673861922,-71.0899287386
BINY-0350,42.3673573029,-71.0898688309
THRD-0101,42.3695269096,-71.0802385702
THRD-0103,42.3694640262,-71.0802528647
THRD-0105,42.3694330164,-71.0802599165
THRD-0107,42.3693814979,-71.0802716376
THRD-0109,42.3693316793,-71.0802829588
THRD-0111,42.3692789544,-71.0802949654
THRD-0113,42.3692291358,-71.0803062866
THRD-0115,42.3691460734,-71.0803253589
THRD-0117,42.3690955022,-71.0803372401
THRD-0249,42.3668637245,-71.0817944825
THRD-0247,42.3669311814,-71.0817512228
THRD-0251,42.3666067589,-71.0819276747
THRD-0253,42.3665820336,-71.0819575707
THRD-0273,42.3660710111,-71.082246782
THRD-0271,42.3661215061,-71.0822176228
THRD-0269,42.3661720148,-71.0821884633
THRD-0267,42.3661959204,-71.0821746511
THRD-0265,42.3662668297,-71.0821337007
THRD-0263,42.3662915432,-71.082119439
WADS-0002,42.3620689297,-71.0842727203
WADS-0004,42.3620114248,-71.0842757993
WADS-0006,42.361985876,-71.0842944123
WADS-0008,42.3618244463,-71.0843071285
WADS-0010,42.3617893017,-71.08432808
WADS-0012,42.361736858,-71.0843345113
WADS-0014,42.3616792296,-71.0843413652
WADS-0016,42.3616224789,-71.0843481392
WADS-0018,42.3615692803,-71.0843544645
WADS-0024,42.3612944434,-71.0843953986
WADS-0022,42.361361443,-71.0843847832
WADS-0020,42.3613957393,-71.0843644664
AMH-0009,42.3609001121,-71.0851119144
AMH-0007,42.3609208113,-71.0850496917
AMH-0005,42.3609423382,-71.0849849291
QUI-0003,42.3725172032,-71.1151051989
QUI-0029,42.3738305925,-71.1147630605
QUI-0027,42.3737685324,-71.1147785933
QUI-0025,42.3737296956,-71.1147884334
QUI-0033,42.3739301465,-71.1147381953
QUI-0031,42.3738865249,-71.1147491008
QUI-0037,42.3740426966,-71.1147101051
QUI-0035,42.3739698338,-71.1147282944
QUI-0039,42.374098012,-71.1146962787
QUI-0047,42.3743363378,-71.1146357429
QUI-0045,42.3742923332,-71.114647021
QUI-0049,42.3744271168,-71.1146126887
QUI-0051,42.3744801832,-71.1145992274
HARV-0399,42.3722943309,-71.1149252388
HARV-0397,42.372272313,-71.1148442718
HARV-0395,42.372240203,-71.1147692134
HARV-0393,42.3722184374,-71.1146898733
HARV-0391,42.3722058626,-71.1146017991
HARV-0389,42.372183404,-71.1145203909
HARV-0387,42.3721611119,-71.1144395368
HARV-0385,42.3721396807,-71.1143617862
REM-0001,42.3709589718,-71.1137272952
HAN-0083,42.3686844562,-71.1084743355
HAN-0085,42.3686987141,-71.1084387779
HAN-0081,42.3686131425,-71.1085362422
HAN-0079,42.3685974775,-71.1085736032
HAN-0077,42.3685570228,-71.1086199247
HAN-0075,42.3685200669,-71.108662265
LEE-0009,42.3681672238,-71.1074152796
LEE-0001,42.3679929606,-71.1075839922
LEE-0003,42.3680371178,-71.1075412369
LEE-0005,42.3680810289,-71.1074987236
LEE-0007,42.3681244203,-71.1074566945
LEE-0002,42.3679555495,-71.1075249614
LEE-0004,42.3679952201,-71.1074862305
LEE-0006,42.3680991487,-71.1073847478
SEL-0002,42.366723538,-71.1071624377
SEL-0004,42.3667689296,-71.1071075565
SEL-0006,42.3668141849,-71.1070528981
SEL-0008,42.3668547955,-71.1070042076
SEL-0010,42.3668991587,-71.1069535141
SEL-0012,42.3669614058,-71.1068845958
SEL-0014,42.3670086312,-71.1068323301
BIG-0007,42.3673665373,-71.1060211739
BIG-0009,42.3674202264,-71.105969459
BIG-0011,42.3674676113,-71.105923852
BIG-0016,42.3674489808,-71.1058643171
BIG-0014,42.3674136995,-71.1058985624
BIG-0012,42.3673704867,-71.1059404615
BIG-0010,42.3673084843,-71.1060005726
BIG-0008,42.3672794788,-71.1060284324
BIG-0006,42.367234088,-71.1060714179
BIG-0004,42.3671741731,-71.1061281114
BIG-0002,42.3671501855,-71.1061508518
BIG-0001,42.367140278,-71.1062386132
BIG-0003,42.3672062415,-71.1061732973
BIG-0005,42.3672521999,-71.106127792
LINE-0002,42.374255994,-71.1030679427
LINE-0004,42.3743054632,-71.1031217384
FELT-0002,42.3748249493,-71.1122884555
FELT-0004,42.3747706045,-71.1123011495
FELT-0006,42.3747201807,-71.1123129312
FELT-0008,42.3746624771,-71.112326386
FELT-0010,42.3745874584,-71.1123439437
FELT-0012,42.3745468758,-71.1123568124
FELT-0014,42.3744894873,-71.1123823668
FELT-0016,42.3744377746,-71.1124106806
FELT-0018,42.3743893369,-71.1124418424
FELT-0020,42.3743441959,-71.1124741313
FELT-0022,42.3743211479,-71.1124910743
FELT-0024,42.3742733547,-71.1125261919
FELT-0026,42.3741678584,-71.1126034823
FELT-0028,42.3741008736,-71.1126517812
INM-0009,42.3669242648,-71.1053460894
INM-0005,42.3668595943,-71.1054202233
INM-0007,42.3669020974,-71.1053714644
INM-0003,42.3668206035,-71.1054649823
INM-0001,42.3667780867,-71.1055137596
INM-0015,42.3673241936,-71.1048884605
INM-0017,42.3673560914,-71.1048519045
INM-0019,42.3673977409,-71.1048063511
INM-0041,42.3691439833,-71.1035922869
INM-0043,42.3691941121,-71.103558853
INM-0045,42.3692399563,-71.1035282952
INM-0047,42.3692886889,-71.1034957951
INM-0049,42.3693328082,-71.1034663582
INM-0055,42.3698948464,-71.1030833777
INM-0057,42.3699433713,-71.1030503786
INM-0059,42.3699850111,-71.1030221039
BAD-0153,42.3672117524,-71.1045683182
BAD-0155,42.3672573284,-71.104623262
BAD-0150,42.3671405566,-71.1045641193
BAD-0151,42.3671657161,-71.1044433285
BAD-0149,42.3671267615,-71.1043788149
BAD-0148,42.3670586727,-71.1044043295
BAD-0146,42.3670345512,-71.1043641459
BAD-0144,42.3670019016,-71.1043097507
BAD-0142,42.3669688933,-71.1042547842
BAD-0140,42.3669355125,-71.104199228
BAD-0138,42.3669021308,-71.1041433943
BAD-0136,42.3668679751,-71.1040859559
BAD-0134,42.3668327289,-71.1040266187
BAD-0132,42.3667983659,-71.1039687561
BAD-0139,42.3668282468,-71.1038804626
BAD-0137,42.3667978174,-71.1038293842
BAD-0135,42.3667654975,-71.1037751724
BAD-0141,42.3668859825,-71.104023991
BAD-0143,42.3669399832,-71.1040670217
BAD-0145,42.3669747334,-71.1041258071
BAD-0147,42.3670089341,-71.104184374
BAD-0131,42.3666634313,-71.1036038919
BAD-0133,42.366696814,-71.1036599101
BAD-0127,42.3665372695,-71.1033921513
BAD-0125,42.3665012646,-71.1033317279
BAD-0129,42.3665736056,-71.1034531463
BAD-0123,42.3664688064,-71.1032772585
BAD-0128,42.3666203629,-71.1036675679
BAD-0126,42.366585518,-71.1036092832
BAD-0124,42.3665478718,-71.1035463166
BAD-0130,42.3666543383,-71.1037243964
ESS-0001,42.3652628612,-71.1030055417
ESS-0003,42.3653044966,-71.1029600811
ESS-0005,42.3653456946,-71.1029151043
ESS-0007,42.365393399,-71.102863019
ESS-0009,42.365432861,-71.1028199401
ESS-0011,42.3656247728,-71.1026107398
ESS-0013,42.3656905914,-71.102539798
ESS-0015,42.3657302604,-71.102497069
ESS-0017,42.3657548075,-71.1024696618
BAD-0101,42.3657792081,-71.1021142024
BAD-0099,42.3657365905,-71.1020660331
BAD-0097,42.3657094857,-71.1019966004
BAD-0095,42.3656744726,-71.1019375045
BAD-0093,42.3656404393,-71.1018800861
BAD-0091,42.3656057851,-71.1018216356
BAD-0085,42.3654573961,-71.1015712073
BAD-0083,42.3654208369,-71.1015094758
BAD-0081,42.3653865409,-71.101451523
BAD-0079,42.3653527556,-71.1013944366
BAD-0096,42.3654150807,-71.1016420203
BAD-0094,42.3653815723,-71.1015856536
BAD-0098,42.3654486027,-71.1016983685
BAD-0092,42.365350493,-71.1015333975
BAD-0090,42.3653236091,-71.1014882196
BAD-0088,42.365297429,-71.1014442028
BAD-0071,42.3651710466,-71.1010908806
BAD-0067,42.3650596691,-71.1009023871
BAD-0069,42.3650937449,-71.1009600632
BAD-0061,42.3649019679,-71.100633909
BAD-0059,42.3648677803,-71.1005756974
BAD-0065,42.364970909,-71.1007513464
BAD-0063,42.364935907,-71.1006917152
BAD-0053,42.3647571477,-71.1004123074
BAD-0057,42.3648342559,-71.1005188138
BAD-0055,42.3648000698,-71.1004610649
BAD-0051,42.3646954973,-71.100284612
BAD-0045,42.3645505316,-71.1000410887
BAD-0001,42.3635868678,-71.0984431796
BAD-0003,42.3636182317,-71.09849791
BAD-0002,42.3635647177,-71.0985752695
BAD-0004,42.3636150204,-71.0986116933
BAD-0006,42.3636500727,-71.0986697122
BAD-0008,42.3636850425,-71.0987276947
BAD-0010,42.3637209253,-71.0987878175
BAD-0012,42.3638897485,-71.0990731995
BAD-0014,42.3639231215,-71.0991297495
BAD-0016,42.363958276,-71.0991895999
BAD-0018,42.3639902148,-71.0992440684
BAD-0020,42.3640174194,-71.0992904635
BAD-0022,42.364043575,-71.0993350891
BAD-0015,42.3640565239,-71.0992593373
BAD-0017,42.3640941917,-71.0993002453
COL-0006,42.3639663042,-71.0995406637
COL-0008,42.3640060413,-71.0995178407
BAD-0040,42.3643324851,-71.0998196754
BAD-0042,42.3643694297,-71.0998815134
BAD-0044,42.3644086101,-71.0999471116
BAD-0039,42.36442809,-71.0998831035
BAD-0041,42.3644813475,-71.0999250235
BAD-0043,42.3645146906,-71.0999809641
BAD-0046,42.3645194025,-71.100132571
BAD-0048,42.3645521377,-71.1001873499
BAD-0050,42.3645908347,-71.1002520635
DOUG-0004,42.3640854361,-71.100965092
DOUG-0002,42.364016605,-71.1010374772
DOUG-0006,42.3641250942,-71.1009233436
DOUG-0008,42.3641629754,-71.1008835676
BRK-0012,42.3636008116,-71.1017233613
BRK-0010,42.363643553,-71.101684425
BRK-0014,42.3635556493,-71.1017645144
BRK-0030,42.3631072199,-71.1021753006
BRK-0032,42.3630542757,-71.1022237173
BRK-0034,42.3630195091,-71.102255739
BRK-0036,42.3629748137,-71.1022970364
TEMP-0002,42.366107117,-71.1044906154
TEMP-0004,42.3661657962,-71.1044259363
TEMP-0006,42.3662035761,-71.1043842745
TEMP-0008,42.3662474932,-71.1043358581
TEMP-0010,42.3664534675,-71.1041136574
TEMP-0012,42.3664937667,-71.1040704809
TEMP-0014,42.3665176056,-71.104044503
TEMP-0016,42.3665489501,-71.1039907808
GRE-0307,42.365656524,-71.1055889884
GRE-0305,42.3656223548,-71.1055314209
GRE-0303,42.365587482,-71.1054726922
GRE-0301,42.3655541685,-71.1054165996
GRE-0313,42.365805217,-71.1058386293
GRE-0311,42.3657724845,-71.1057838464
PLE-0002,42.3662556031,-71.1055265836
PLE-0004,42.3662116585,-71.1055791067
PLE-0006,42.3661696131,-71.1056293607
PLE-0008,42.3661279232,-71.1056792239
PLE-0012,42.3657485212,-71.1061301062
PLE-0014,42.3657108185,-71.1061744489
PLE-0016,42.3656737717,-71.1062180289
PLE-0018,42.3656340328,-71.1062647708
PLE-0022,42.3654789395,-71.1064457566
PLE-0020,42.3655208941,-71.1063969474
WIND-0042,42.3630463252,-71.096690471
WIND-0040,42.3629886864,-71.0966984979
WIND-0038,42.3629363274,-71.096705788
WIND-0036,42.3628864644,-71.0967127477
WIND-0034,42.3628291822,-71.0967207168
