the_geom,SRC_DATE,SPACE_ID,EditDate,Editor,SHAPE_area,SHAPE_len
"MULTIPOLYGON (((-71.0927766338408 42.364433635377026, -71.09280870679022 42.36437744036298, -71.09283595963755 42.36438598861578, -71.09280388670807 42.364442183637344, -71.0927766338408 42.364433635377026)))",2003,PORT-0116,,,177.8332,60.46924876
"MULTIPOLYGON (((-71.09280870679022 42.36437744036298, -71.09283685052743 42.36432806419465, -71.09286410318067 42.364336639881074, -71.09283595963755 42.36438598861578, -71.09280870679022 42.36437744036298)))",2003,PORT-0114,,,156.2237,55.05924828
"MULTIPOLYGON (((-71.12098663066118 42.371621871742065, -71.12098976185632 42.371618095237544, -71.12098998537218 42.37161784900742, -71.12100776301476 42.371596915418905, -71.12100780002073 42.37159691554084, -71.12102557748712 42.37157600938968, -71.12105059781896 42.37158772669006, -71.12103282035757 42.37160863284504, -71.12101500571399 42.37162956631544, -71.12101187451978 42.371633342820566, -71.12098663066118 42.371621871742065)))",1995,JFK-0047,,,157.55395,55.39587095
"MULTIPOLYGON (((-71.12094734102186 42.37166935195461, -71.12098663066118 42.371621871742065, -71.12101187451978 42.371633342820566, -71.12097254772179 42.371680850359915, -71.12094734102186 42.37166935195461)))",1995,JFK-0045,,,162.4359,56.61258794
"MULTIPOLYGON (((-71.12091185373536 42.37171220720023, -71.12092426703792 42.371697183145, -71.12094734102186 42.37166935195461, -71.12097254772179 42.371680850359915, -71.12094951075075 42.37170868167724, -71.12093706044593 42.371723705613235, -71.12091185373536 42.37171220720023)))",1995,JFK-0043,,,146.6393,52.64761147
"MULTIPOLYGON (((-71.12087420442272 42.37175766217867, -71.12091185373536 42.37171220720023, -71.12093706044593 42.371723705613235, -71.12089944815065 42.37176916072176, -71.12087420442272 42.37175766217867)))",1995,JFK-0041,,,155.52455,54.87706847
"MULTIPOLYGON (((-71.12083487744403 42.3718051696696, -71.12087420442272 42.37175766217867, -71.12089944815065 42.37176916072176, -71.12086012118377 42.3718166682212, -71.12083487744403 42.3718051696696)))",1995,JFK-0039,,,162.6304,56.6400607
"MULTIPOLYGON (((-71.12079596043496 42.37185218456508, -71.12083487744403 42.3718051696696, -71.12086012118377 42.3718166682212, -71.12082116734476 42.371863655562855, -71.12079596043496 42.37185218456508)))",1995,JFK-0037,,,160.7901,56.20107405
"MULTIPOLYGON (((-71.12075398698008 42.371902838987815, -71.12076613917563 42.371888170818686, -71.12076613934018 42.37188814337854, -71.12079596043496 42.37185218456508, -71.12082116734476 42.371863655562855, -71.12079138310052 42.37189964194495, -71.12077923090862 42.37191431011666, -71.12075398698008 42.371902838987815)))",1995,JFK-0035,,,173.2909,59.32036475
"MULTIPOLYGON (((-71.1207203255694 42.371943559815485, -71.12075398698008 42.371902838987815, -71.12077923090862 42.37191431011666, -71.12074556934354 42.37195505839181, -71.1207203255694 42.371943559815485)))",1995,JFK-0033,,,139.33305,50.82597627
"MULTIPOLYGON (((-71.12067361731555 42.37200001603195, -71.1207203255694 42.371943559815485, -71.12074556934354 42.37195505839181, -71.1206988612683 42.37201148717822, -71.12067361731555 42.37200001603195)))",1995,JFK-0031,,,193.13715,64.27178332
"MULTIPOLYGON (((-71.12072679017176 42.371760359349445, -71.12076358154252 42.371716054101284, -71.12078878806314 42.37172757998692, -71.12075199686785 42.371771857802855, -71.12072679017176 42.371760359349445)))",1995,JFK-0042,2012,JRP,151.6521,53.91369106
"MULTIPOLYGON (((-71.12069037160803 42.3718041993224, -71.12072679017176 42.371760359349445, -71.12075199686785 42.371771857802855, -71.12071557831499 42.371815697783646, -71.12069037160803 42.3718041993224)))",1995,JFK-0040,2012,JRP,150.0598,53.52261014
"MULTIPOLYGON (((-71.12064616242658 42.37185739832249, -71.12069037160803 42.3718041993224, -71.12071557831499 42.371815697783646, -71.12067136898212 42.37186892423351, -71.12064616242658 42.37185739832249)))",1995,JFK-0038,2012,JRP,182.20625,61.55245992
"MULTIPOLYGON (((-71.12060925921446 42.37190181292627, -71.12064616242658 42.37185739832249, -71.12067136898212 42.37186892423351, -71.12063450278717 42.371913338967296, -71.12060925921446 42.37190181292627)))",1995,JFK-0036,2012,JRP,152.1942,54.0303068
"MULTIPOLYGON (((-71.12056635416707 42.3719535069559, -71.1205672489002 42.37195241227784, -71.12060925921446 42.37190181292627, -71.12063450278717 42.371913338967296, -71.12059443129269 42.37196152993823, -71.12059148640473 42.37196508752039, -71.12056635416707 42.3719535069559)))",1995,JFK-0034,2012,JRP,177.17065,60.28017335
"MULTIPOLYGON (((-71.12059148640473 42.37196508752039, -71.12055395217493 42.37200980187245, -71.1205288199263 42.37199822129984, -71.12056635416707 42.3719535069559, -71.12059148640473 42.37196508752039)))",1995,JFK-0032,2012,JRP,153.4687,54.37904677
"MULTIPOLYGON (((-71.12049080092908 42.37204353772809, -71.1205288199263 42.37199822129984, -71.12055395217493 42.37200980187245, -71.120515970195 42.372055118430936, -71.12049080092908 42.37204353772809)))",1995,JFK-0030,2012,JRP,155.57345,54.89331304
"MULTIPOLYGON (((-71.12030002533808 42.372272395010775, -71.12033186152931 42.37223372633831, -71.12035714268443 42.372245170240895, -71.12032530650285 42.372283838920275, -71.12030002533808 42.372272395010775)))",1995,JFK-0028,,,132.1461,49.0282694
"MULTIPOLYGON (((-71.12026516918402 42.37231478564442, -71.12030002533808 42.372272395010775, -71.12032530650285 42.372283838920275, -71.12029045052422 42.372326202121265, -71.12026516918402 42.37231478564442)))",1995,JFK-0026,,,144.7345,52.18036111
"MULTIPOLYGON (((-71.1202268833481 42.372361335935516, -71.12023549477117 42.37235088200612, -71.12026516918402 42.37231478564442, -71.12029045052422 42.372326202121265, -71.12026073894924 42.37236232580742, -71.12025209019282 42.37237283449685, -71.1202268833481 42.372361335935516)))",1995,JFK-0024,,,159.04035,55.77169276
"MULTIPOLYGON (((-71.12018844959479 42.372407858284376, -71.12021245624308 42.372378877812736, -71.1202268833481 42.372361335935516, -71.12025209019282 42.37237283449685, -71.12023773743464 42.372390321741186, -71.1202376630922 42.3723903763772, -71.12021365645107 42.372419356854046, -71.12018844959479 42.372407858284376)))",1995,JFK-0022,,,159.025,55.7592976
"MULTIPOLYGON (((-71.12015251466522 42.37245115086529, -71.12018844959479 42.372407858284376, -71.12021365645107 42.372419356854046, -71.12017772153222 42.372462649442724, -71.12015251466522 42.37245115086529)))",1995,JFK-0020,,,148.153,53.04573521
"MULTIPOLYGON (((-71.12009300622682 42.37269772883458, -71.12012893853543 42.37265490275782, -71.12013136126895 42.3726520294818, -71.12015649370458 42.37266361013949, -71.12015407080698 42.372666510856234, -71.12011813867362 42.37270930950054, -71.12009300622682 42.37269772883458)))",1995,JFK-0019,,,156.89355,55.2228478
"MULTIPOLYGON (((-71.1200497686413 42.372749174600514, -71.12009300622682 42.37269772883458, -71.12011813867362 42.37270930950054, -71.12007493794243 42.37276078283821, -71.1200497686413 42.372749174600514)))",1995,JFK-0017,,,176.7971,60.18998835
"MULTIPOLYGON (((-71.12000906524476 42.37279766512244, -71.1200497686413 42.372749174600514, -71.12007493794243 42.37276078283821, -71.12003419755102 42.37280927324665, -71.12000906524476 42.37279766512244)))",1995,JFK-0015,,,166.6468,57.64484037
"MULTIPOLYGON (((-71.11996452255991 42.372850725547444, -71.12000906524476 42.37279766512244, -71.12003419755102 42.37280927324665, -71.11998965487903 42.37286233368126, -71.11996452255991 42.372850725547444)))",1995,JFK-0013,,,182.2359,61.55526034
"MULTIPOLYGON (((-71.11992344649175 42.372899626418096, -71.11996452255991 42.372850725547444, -71.11998965487903 42.37286233368126, -71.11994861599447 42.37291120724284, -71.11992344649175 42.372899626418096)))",1995,JFK-0011,,,167.9579,57.98091983
"MULTIPOLYGON (((-71.11984428543204 42.372813777202026, -71.11988252690068 42.37276854404964, -71.11990762183567 42.372780206959725, -71.11986934337125 42.372825439997975, -71.11984428543204 42.372813777202026)))",1995,JFK-0018,,,155.63965,54.91341911
"MULTIPOLYGON (((-71.11980220500018 42.37286352537345, -71.11984428543204 42.372813777202026, -71.11986934337125 42.372825439997975, -71.11982748631117 42.3728749693908, -71.11980220500018 42.37286352537345)))",1995,JFK-0016,,,170.7816,58.69956749
"MULTIPOLYGON (((-71.11976130987263 42.37291308536202, -71.11979538410948 42.372871597844295, -71.11980220500018 42.37286352537345, -71.11982748631117 42.3728749693908, -71.11982055374249 42.37288315125692, -71.11978655435426 42.37292450182572, -71.11976130987263 42.37291308536202)))",1995,JFK-0014,,,169.28235,58.33796822
"MULTIPOLYGON (((-71.11971869900529 42.37296486236275, -71.11976130987263 42.37291308536202, -71.11978655435426 42.37292450182572, -71.1197439805067 42.372976278958, -71.11971869900529 42.37296486236275)))",1995,JFK-0012,,,176.69265,60.19280102
"MULTIPOLYGON (((-71.1196770196736 42.373015572238785, -71.11971869900529 42.37296486236275, -71.1197439805067 42.372976278958, -71.1197023010227 42.373027016283274, -71.1196770196736 42.373015572238785)))",1995,JFK-0010,,,173.19405,59.29409911
"MULTIPOLYGON (((-71.1196770196736 42.373015572238785, -71.1197023010227 42.373027016283274, -71.11965819853563 42.373080654298825, -71.11963291700803 42.373069237685, -71.1196770196736 42.373015572238785)))",1995,JFK-0008,,,183.2113,61.79800434
"MULTIPOLYGON (((-71.11880661300124 42.37308749461501, -71.11883705722971 42.373034387922765, -71.11886431699328 42.37304298487152, -71.11883383577668 42.373096091448254, -71.11880661300124 42.37308749461501)))",1995,DUN-0006,2012,JP,168.25075,58.06256289
"MULTIPOLYGON (((-71.11883705722971 42.373034387922765, -71.11887464477401 42.372968846798194, -71.11890190451444 42.37297744373813, -71.11886431699328 42.37304298487152, -71.11883705722971 42.373034387922765)))",1995,DUN-0008,2012,JP,207.7584,67.91873382
"MULTIPOLYGON (((-71.11894065289756 42.37298333465681, -71.11897345847572 42.372925241537125, -71.11900075587876 42.37293372881562, -71.11896798749335 42.372991794625335, -71.11894065289756 42.37298333465681)))",1995,DUN-0001,,,183.58805,61.89257086
"MULTIPOLYGON (((-71.11897345847572 42.372925241537125, -71.11900207477572 42.37287451608876, -71.1190294091674 42.372883003483096, -71.11900075587876 42.37293372881562, -71.11897345847572 42.372925241537125)))",1995,DUN-0003,,,160.3797,56.08559591
"MULTIPOLYGON (((-71.12092104649157 42.374123865795006, -71.12099116356798 42.37409522919693, -71.1210054445196 42.374114457311094, -71.12093536443578 42.374143094039646, -71.12092104649157 42.374123865795006)))",1995,CHU-SPACE14,,,173.05145,59.25624188
"MULTIPOLYGON (((-71.12099116356798 42.37409522919693, -71.12105553045596 42.37406890607538, -71.12106981142121 42.374088134181605, -71.1210054445196 42.374114457311094, -71.12099116356798 42.37409522919693)))",1995,CHU-SPACE16,,,158.8928,55.72465398
"MULTIPOLYGON (((-71.12327358889148 42.37565738006378, -71.12330234641358 42.37566334654705, -71.12330211749881 42.375664498307096, -71.1233016154694 42.37566800907361, -71.12330122511882 42.37567141044301, -71.12330102030027 42.37567473009778, -71.12330099937947 42.37567824243969, -71.12330108932032 42.37568178258536, -71.1233013284388 42.375685131134546, -71.12330171526386 42.375688535048816, -71.12330228745773 42.37569188468867, -71.12330300735827 42.37569528969365, -71.12330391213735 42.37569872274468, -71.12330492843198 42.375702073838745, -71.1233060930871 42.375705370537176, -71.12330740577589 42.37570866772037, -71.1233072597037 42.37570833795361, -71.12327916550521 42.37571527077587, -71.12327756083697 42.37571128661856, -71.12327614153779 42.37570724818679, -71.1232749074442 42.37570318292087, -71.12327385855603 42.37569909082072, -71.12327295786498 42.37569497176515, -71.12327227938778 42.37569082599662, -71.12327178578903 42.3756867082742, -71.12327147755909 42.3756825362774, -71.12327139137939 42.37567836500779, -71.1232714162248 42.37567419410179, -71.12327166312038 42.37567002392294, -71.12327213190262 42.37566588191143, -71.1232727487182 42.375661740384686, -71.12327355057552 42.37565759946396, -71.12327358889148 42.37565738006378)))",2003,JMS-0001,,,151.73615,54.25120022
"MULTIPOLYGON (((-71.12327916550521 42.37571527077587, -71.12330751483977 42.375708997366, -71.12330740577589 42.37570866772037, -71.12332742079236 42.37575332440561, -71.1232993265761 42.375760257232734, -71.12327916550521 42.37571527077587)))",1995,JMS-0003,,,137.2122,50.54313653
"MULTIPOLYGON (((-71.1232993265761 42.375760257232734, -71.12332742079236 42.37575332440561, -71.12333490864161 42.37576995055023, -71.12333490847817 42.37576997799041, -71.12335207593256 42.37580806701822, -71.12332398153126 42.375815027291466, -71.12330681425534 42.375776910819326, -71.1232993265761 42.375760257232734)))",1995,JMS-0005,,,168.34525,58.07959173
"MULTIPOLYGON (((-71.12332398153126 42.375815027291466, -71.12335207593256 42.37580806701822, -71.12337523386773 42.37585942951623, -71.12334713944615 42.37586638979506, -71.12332584444695 42.37581914949717, -71.12332398153126 42.375815027291466)))",1995,JMS-0007,,,157.95305,55.47976263
"MULTIPOLYGON (((-71.12334713944615 42.37586638979506, -71.12337523386773 42.37585942951623, -71.12339652875391 42.37590669724474, -71.12336843431369 42.37591365752869, -71.12334713944615 42.37586638979506)))",1995,JMS-0009,,,145.3591,52.33004495
"MULTIPOLYGON (((-71.12336843431369 42.37591365752869, -71.12339652875391 42.37590669724474, -71.1234127833242 42.37594272522067, -71.12341278299739 42.37594278010101, -71.12341822504698 42.37595492670737, -71.12341913816906 42.37595696030868, -71.12339100702725 42.375963865596525, -71.12338468886975 42.375949685508544, -71.12336843431369 42.37591365752869)))",1995,JMS-0011,,,154.44775,54.60782254
"MULTIPOLYGON (((-71.12339100702725 42.375963865596525, -71.12341913816906 42.37595696030868, -71.12344163545077 42.37600741508531, -71.12341354129757 42.37601432049975, -71.12339100702725 42.375963865596525)))",1995,JMS-0013,,,154.98135,54.73917467
"MULTIPOLYGON (((-71.12214201727997 42.37497920358707, -71.12219352360646 42.37493747078988, -71.12221541862348 42.37495222347761, -71.12216394947136 42.374993928965864, -71.12214201727997 42.37497920358707)))",2003,APP-0002,,,164.75195,57.20571649
"MULTIPOLYGON (((-71.1220902839186 42.375021758836574, -71.12213707128579 42.3749831936849, -71.12214201727997 42.37497920358707, -71.12216394947136 42.374993928965864, -71.1221590033134 42.37499794650482, -71.12211221594868 42.37503651166524, -71.1220902839186 42.375021758836574)))",2003,APP-0004,,,167.0831,57.76110996
"MULTIPOLYGON (((-71.1220417109269 42.3750618547821, -71.1220902839186 42.375021758836574, -71.12211221594868 42.37503651166524, -71.12206360595158 42.375076607498364, -71.1220417109269 42.3750618547821)))",2003,APP-0006,,,157.1109,55.28452644
"MULTIPOLYGON (((-71.12199154160815 42.37510276868286, -71.1220369132799 42.37506579048164, -71.1220417109269 42.3750618547821, -71.12206360595158 42.375076607498364, -71.1220589198208 42.375080461242995, -71.12205880814084 42.375080570638936, -71.12201347364335 42.375117521530136, -71.12199154160815 42.37510276868286)))",2003,APP-0008,,,161.19755,56.29212863
"MULTIPOLYGON (((-71.12194754607039 42.375138598878756, -71.12199154160815 42.37510276868286, -71.12201347364335 42.375117521530136, -71.12196947810773 42.375153351734234, -71.12194754607039 42.375138598878756)))",2003,APP-0010,,,141.295,51.32003283
"MULTIPOLYGON (((-71.12189570240785 42.375180989033254, -71.12194754607039 42.375138598878756, -71.12196944093564 42.37515337905281, -71.12191763444783 42.375195741898516, -71.12189570240785 42.375180989033254)))",2003,APP-0012,,,166.79915,57.69599593
"MULTIPOLYGON (((-71.12159769009851 42.37542513700731, -71.12164923514054 42.37538323993877, -71.12167027866805 42.3753980448096, -71.12161965932599 42.375439862610115, -71.12159769009851 42.37542513700731)))",1995,APP-0022,,,162.91395,56.98471491
"MULTIPOLYGON (((-71.12154290490987 42.37547042604105, -71.12159769009851 42.37542513700731, -71.12161965932599 42.375439862610115, -71.12156487414032 42.375485151654175, -71.12154290490987 42.37547042604105)))",1995,APP-0024,,,177.4154,60.34595287
"MULTIPOLYGON (((-71.12148883955126 42.37551291846452, -71.12153327199036 42.37547837959624, -71.12154290490987 42.37547042604105, -71.12156487414032 42.375485151654175, -71.12155531556628 42.3754930505743, -71.12155468347034 42.37549354242764, -71.12151080878394 42.375527644087825, -71.12148883955126 42.37551291846452)))",1995,APP-0026,,,170.3329,58.58521434
"MULTIPOLYGON (((-71.12143800944523 42.375552814641516, -71.12145024430089 42.37554297624755, -71.12148184931509 42.37551835616534, -71.12148883955126 42.37551291846452, -71.12151080878394 42.375527644087825, -71.1215032979688 42.37553349168779, -71.12150326079627 42.3755335190062, -71.12147184164546 42.37555800250222, -71.12145975564462 42.375567704184746, -71.12143800944523 42.375552814641516)))",1995,APP-0028,,,160.3675,56.08758589
"MULTIPOLYGON (((-71.12138743389777 42.3755934525329, -71.12143800944523 42.375552814641516, -71.12145975564462 42.375567704184746, -71.12140918009928 42.375608342085535, -71.12138743389777 42.3755934525329)))",1995,APP-0030,,,161.173,56.29894922
"MULTIPOLYGON (((-71.12133622618633 42.375634582253774, -71.12138743389777 42.3755934525329, -71.12140918009928 42.375608342085535, -71.12135800939824 42.37564947193776, -71.12133622618633 42.375634582253774)))",1995,APP-0032,,,163.20125,56.79469378
"MULTIPOLYGON (((-71.12167766228075 42.37451019737342, -71.12173339527897 42.374479537287066, -71.12175101691619 42.37449715728868, -71.12169528391104 42.37452781738347, -71.12167766228075 42.37451019737342)))",1995,FAR-0002,,,149.9036,53.49201846
"MULTIPOLYGON (((-71.12161728799842 42.37454339415294, -71.12167766228075 42.37451019737342, -71.12169528391104 42.37452781738347, -71.12163490962115 42.37456101417209, -71.12161728799842 42.37454339415294)))",1995,FAR-0004,,,162.3583,56.6080277
"MULTIPOLYGON (((-71.12155925269201 42.374575336322536, -71.12161728799842 42.37454339415294, -71.12163490962115 42.37456101417209, -71.12157687430748 42.37459295635049, -71.12155925269201 42.374575336322536)))",1995,FAR-0006,,,156.1229,55.04801313
"MULTIPOLYGON (((-71.12150351952494 42.37460599632388, -71.12155925269201 42.374575336322536, -71.12157687430748 42.37459295635049, -71.12152117814118 42.374623616481976, -71.12150351952494 42.37460599632388)))",1995,FAR-0008,,,149.9278,53.49001094
"MULTIPOLYGON (((-71.12144544709585 42.374637938313846, -71.12150351952494 42.37460599632388, -71.12152117814118 42.374623616481976, -71.12152039851529 42.37462402552765, -71.12146470229425 42.374654685631576, -71.12144544709585 42.374637938313846)))",1995,FAR-0010,,,154.12005,54.56000944
"MULTIPOLYGON (((-71.12263182365908 42.373199716767374, -71.12264459855854 42.37317989159163, -71.12270180226045 42.37320019327922, -71.12268902753853 42.37321999102101, -71.12263182365908 42.373199716767374)))",1995,MTA-0100,,,137.12165,50.27447453
"MULTIPOLYGON (((-71.12256073453395 42.37317448503694, -71.12257350928685 42.37315468730918, -71.12260164958856 42.37316465829541, -71.12264459855854 42.37317989159163, -71.12263182365908 42.373199716767374, -71.12258887484245 42.37318445602625, -71.12256073453395 42.37317448503694)))",1995,MTA-0098,,,170.37475,58.59457326
"MULTIPOLYGON (((-71.12249699558616 42.37315166472647, -71.1225099550612 42.37313192249329, -71.1225438549872 42.37314416253369, -71.12257350928685 42.37315468730918, -71.12256073453395 42.37317448503694, -71.1225310802272 42.373163960258154, -71.12253089552023 42.373163904770635, -71.12249699558616 42.37315166472647)))",1995,MTA-0096,,,152.79305,54.1983029
"MULTIPOLYGON (((-71.09064103497217 42.36761766806997, -71.09065274779773 42.36759751332218, -71.09071951335986 42.367618907772076, -71.09071005315434 42.36763978400305, -71.09064103497217 42.36761766806997)))",2003,BINY-0374,,,159.85165,55.9974717
"MULTIPOLYGON (((-71.09057068719643 42.367595163191154, -71.09058243704382 42.36757500858212, -71.09065274779773 42.36759751332218, -71.09064103497217 42.36761766806997, -71.09057068719643 42.367595163191154)))",2003,BINY-0372,,,165.59605,57.39944714
"MULTIPOLYGON (((-71.09050218591793 42.36757324109977, -71.09051393578308 42.367553086497615, -71.09058243704382 42.36757500858212, -71.09057068719643 42.367595163191154, -71.09050218591793 42.36757324109977)))",2003,BINY-0370,,,161.334,56.32795987
"MULTIPOLYGON (((-71.0904307304445 42.36755037546071, -71.09044248032815 42.36753022086579, -71.09051393578308 42.367553086497615, -71.09050218591793 42.36757324109977, -71.0904307304445 42.36755037546071)))",2003,BINY-0368,,,168.2896,58.06646452
"MULTIPOLYGON (((-71.09071005315434 42.36763978400305, -71.09071951335986 42.367618907772076, -71.09078343572604 42.36763935908035, -71.09077172293438 42.36765951384124, -71.09071005315434 42.36763978400305)))",2003,BINY-0376,,,147.82045,52.98796771
"MULTIPOLYGON (((-71.09036222926301 42.36752845328577, -71.09037397934213 42.36750827125755, -71.09044248032815 42.36753022086579, -71.0904307304445 42.36755037546071, -71.09036222926301 42.36752845328577)))",2003,BINY-0366,,,161.44245,56.34107906
"MULTIPOLYGON (((-71.09029361676295 42.367506585554814, -71.09030532967866 42.367486430841886, -71.09031843979704 42.36749051133631, -71.09037397934213 42.36750827125755, -71.09036222926301 42.36752845328577, -71.09030683753981 42.36751072132632, -71.09029361676295 42.367506585554814)))",2003,BINY-0364,,,161.60915,56.37837634
"MULTIPOLYGON (((-71.09022932145437 42.367486626578575, -71.09024077589571 42.36746638862883, -71.09030532967866 42.367486430841886, -71.09029361676295 42.367506585554814, -71.09022932145437 42.367486626578575)))",2003,BINY-0362,,,150.95635,53.7450321
"MULTIPOLYGON (((-71.09016336458505 42.3674661128297, -71.09017478204028 42.367445874754594, -71.09024077589571 42.36746638862883, -71.09022932145437 42.367486626578575, -71.09016336458505 42.3674661128297)))",2003,BINY-0360,,,154.5988,54.65942319
"MULTIPOLYGON (((-71.09009666893364 42.36744540432435, -71.09010808658431 42.36742513881556, -71.09017478204028 42.367445874754594, -71.09016336458505 42.3674661128297, -71.09009666893364 42.36744540432435)))",2003,BINY-0358,,,156.32195,55.08257023
"MULTIPOLYGON (((-71.09002557880592 42.36742330807646, -71.09003703347884 42.36740304270655, -71.09010808658431 42.36742513881556, -71.09009666893364 42.36744540432435, -71.09002557880592 42.36742330807646)))",2003,BINY-0356,,,166.7308,57.66407565
"MULTIPOLYGON (((-71.08995952244308 42.36740103764363, -71.08997112710357 42.36738047096595, -71.08998348501392 42.3673864147922, -71.09003703347884 42.36740304270655, -71.09002557880592 42.36742330807646, -71.08997203050474 42.367406652716696, -71.08996734280574 42.367404824912704, -71.08995952244308 42.36740103764363)))",2003,BINY-0354,,,157.28625,55.44924958
"MULTIPOLYGON (((-71.08989795475443 42.36737134671783, -71.08991409679636 42.36735296404713, -71.08997112710357 42.36738047096595, -71.08995952244308 42.36740103764363, -71.08989795475443 42.36737134671783)))",2003,BINY-0352,,,152.8053,54.35103125
"MULTIPOLYGON (((-71.089839707111 42.367343259164635, -71.0898558491627 42.36732487650198, -71.08991409679636 42.36735296404713, -71.08989795475443 42.36737134671783, -71.089839707111 42.367343259164635)))",2003,BINY-0350,,,150.1016,53.54102206
"MULTIPOLYGON (((-71.08021674105281 42.36955695992388, -71.08021941042101 42.3695450603544, -71.0802194474257 42.36954506048942, -71.0802312262511 42.369493212904096, -71.08026039943638 42.36949685922787, -71.08024862063431 42.36954870681611, -71.08024591444884 42.369560578811104, -71.08021674105281 42.36955695992388)))",1995,THRD-0101,,,188.3232,63.10342438
"MULTIPOLYGON (((-71.0802312262511 42.369493212904096, -71.08024350032173 42.36943922674116, -71.08024532990113 42.36943119326039, -71.08027450305869 42.369434839580606, -71.08026039943638 42.36949685922787, -71.0802312262511 42.369493212904096)))",1995,THRD-0103,,,183.2531,61.83074329
"MULTIPOLYGON (((-71.08024532990113 42.36943119326039, -71.08025703248971 42.36937967468276, -71.08028624262873 42.369383321135125, -71.08027450305869 42.369434839580606, -71.08024532990113 42.36943119326039)))",1995,THRD-0105,,,152.3138,54.0792935
"MULTIPOLYGON (((-71.08025703248971 42.36937967468276, -71.08026835372357 42.36932985604212, -71.08029756384023 42.36933350249164, -71.08028624262873 42.369383321135125, -71.08025703248971 42.36937967468276)))",1995,THRD-0107,,,147.3743,52.83152482
"MULTIPOLYGON (((-71.08026835372357 42.36932985604212, -71.08028036032286 42.36927713117481, -71.08030957041592 42.36928077762126, -71.08029756384023 42.36933350249164, -71.08026835372357 42.36932985604212)))",1995,THRD-0109,,,155.9805,54.98183479
"MULTIPOLYGON (((-71.08028036032286 42.36927713117481, -71.08029168152005 42.369227312530704, -71.08032089159072 42.369230958974335, -71.08030957041592 42.36928077762126, -71.08028036032286 42.36927713117481)))",1995,THRD-0111,,,147.3743,52.83152482
"MULTIPOLYGON (((-71.08029168152005 42.369227312530704, -71.08030433609284 42.36917173617969, -71.08033350895207 42.36917540992535, -71.08032089159072 42.369230958974335, -71.08029168152005 42.369227312530704)))",1995,THRD-0113,,,164.2851,57.06970728
"MULTIPOLYGON (((-71.08030433609284 42.36917173617969, -71.0803071563594 42.3691593981048, -71.08030715726979 42.36915926090408, -71.08031720884648 42.369116736879796, -71.08034638168108 42.36912041062222, -71.08033632939515 42.36916304440958, -71.08033350895207 42.36917540992535, -71.08030433609284 42.36917173617969)))",1995,THRD-0115,,,162.7165,56.67909329
"MULTIPOLYGON (((-71.08031720884648 42.369116736879796, -71.08032809926829 42.369070483964386, -71.08032931763854 42.36906532953696, -71.08035848972192 42.36906911303688, -71.08035727135395 42.36907426746466, -71.08034638168108 42.36912041062222, -71.08031720884648 42.369116736879796)))",1995,THRD-0117,,,151.9837,53.99543037
"MULTIPOLYGON (((-71.08176610169829 42.36688591695532, -71.08179126716422 42.36684073109918, -71.08179549877099 42.366833145376816, -71.08182286328561 42.36684153199692, -71.08179346623183 42.36689430358238, -71.08176610169829 42.36688591695532)))",2003,THRD-0249,,,166.513,57.61872322
"MULTIPOLYGON (((-71.08173171153494 42.3669271177823, -71.0817453178238 42.36692321578153, -71.08176610169829 42.36688591695532, -71.08179346623183 42.36689430358238, -71.08177200851199 42.36693277991862, -71.08177178322713 42.36693327303426, -71.08177159494544 42.36693376628449, -71.08177129565425 42.36693425913105, -71.0817709961816 42.366934779417754, -71.08177073407498 42.36693524495872, -71.08177039796207 42.36693571023056, -71.08177006184911 42.366936175502424, -71.08176968873296 42.366936640639715, -71.08176927879511 42.3669370782023, -71.08176883185412 42.36693751563033, -71.08176845910083 42.36693792588732, -71.08176819826429 42.36693819934708, -71.08173171153494 42.3669271177823)))",2003,THRD-0247,,,143.0256,54.72230002
"MULTIPOLYGON (((-71.08194390711344 42.36657782663334, -71.08197123435293 42.366586240524335, -71.08193876938104 42.3666441324332, -71.08191144230221 42.36663569109446, -71.08194390711344 42.36657782663334)))",1995,THRD-0251,,,182.71245,61.68479029
"MULTIPOLYGON (((-71.08194390711344 42.36657782663334, -71.08197566028632 42.36652124929493, -71.08200298732432 42.36652969061866, -71.08197123435293 42.366586240524335, -71.08194390711344 42.36657782663334)))",1995,THRD-0253,,,178.5838,60.65239844
"MULTIPOLYGON (((-71.08223317474247 42.36606669462782, -71.08226057474829 42.36601923919048, -71.08228778933099 42.366027872125514, -71.0822603893419 42.36607532756924, -71.08223317474247 42.36606669462782)))",1995,THRD-0273,,,150.4873,53.62368574
"MULTIPOLYGON (((-71.08220401545083 42.366117189599734, -71.08223317474247 42.36606669462782, -71.0822603893419 42.36607532756924, -71.08223123006796 42.36612582254796, -71.08220401545083 42.366117189599734)))",1995,THRD-0271,,,160.1297,56.03449386
"MULTIPOLYGON (((-71.08217485611257 42.366167684563685, -71.08220401545083 42.366117189599734, -71.08223123006796 42.36612582254796, -71.08220207056625 42.366176344958895, -71.08217485611257 42.366167684563685)))",1995,THRD-0269,,,160.2055,56.04759911
"MULTIPOLYGON (((-71.08214723160516 42.36621549589468, -71.08216628406377 42.366182553793394, -71.08217485611257 42.366167684563685, -71.08220207056625 42.366176344958895, -71.08217444607557 42.36622415629631, -71.08214723160516 42.36621549589468)))",1995,THRD-0267,,,151.6608,53.91767881
